itineraryId,flightNumber,airline,destination,train,hotel,hotelPricePerNight,totalCost,travelDate
b3767d98-ba29-4caa-998f-bd08e010e0b2,OO8081,SkyWest Airlines,CDG,Train #456,None,,958.02,2024-01-15T23:36:00
62a9c4ea-4ad1-4eff-9839-6433afae5076,9W4012,Jet Airways,YVR,None,None,,362.83,2025-05-18T12:56:00
09bc96cd-2451-4a5e-b610-14c3ef8b4869,MU8384,North American Airlines,DOH,Train #123,Hall-Valdez Hotel,322.82,543.4,2024-11-25T21:33:00
2d75bd6c-a604-4e54-85dd-f0b319bd81f2,TA9945,"TACA International Airlines, S.A.",HKG,Train #456,Oneal Group Hotel,415.16,775.01,2025-03-06T07:12:00
a8faf439-0ef6-4a8a-909a-a1e2180e8717,KE7040,Korean Air Lines,LAX,Train #123,None,,203.15,2025-09-22T20:38:00
3f389b4d-8d72-4bd8-ad9c-9425ff5d676e,SS7867,Corsairfly,FRA,Train #456,None,,1274.8,2024-01-03T17:17:00
98c5a431-9472-459c-89bd-8bd9176ecd30,CP2084,Compass Airlines,LAX,None,Estes LLC Hotel,382.26,808.81,2024-02-27T16:06:00
c96e1e92-7b68-49e6-b4ef-4a7587a4467a,WN1419,North American Airlines,YYZ,None,Bridges Inc Hotel,245.98,616.57,2025-04-01T18:45:00
e8121c00-bf9a-403f-9e2c-2209a91a8526,AB3939,Air Berlin,CUN,Train #456,Ortiz Inc Hotel,288.01,476.34,2025-04-25T22:12:00
cb3403a8-544f-4e0e-806d-e1660b00a074,CI3905,China Airlines,LAX,Train #456,None,,1446.71,2024-06-06T20:58:00
dc928d08-e308-4b6b-899d-c15071111b07,OY8641,Omni Air International,LAX,None,"Carroll, Carpenter and Pacheco Hotel",491.68,1825.55,2025-12-10T01:26:00
859e1c68-b72a-4f29-911a-59c0836e3358,MX5288,Mexicana Airlines,YUL,Train #123,Wood-Ramirez Hotel,435.61,750.05,2025-08-07T17:13:00
9d51b5d1-bdf7-4f6f-a56e-27a856a31e9e,Z02817,Air Italy S.P.A,HKG,None,Dillon and Sons Hotel,333.04,733.27,2024-02-21T21:26:00
40beb9a9-fa7c-4a1f-b527-4a6ac727ff09,B67880,JetBlue Airways,LHR,Train #123,"Mcintosh, Davis and Marshall Hotel",64.53,1349.45,2025-08-26T05:20:00
ba40611f-3071-46cf-9342-1fad47e9c8c1,TK1260,Turkish Airlines,LHR,Train #123,Nelson-Miranda Hotel,350.67,698.85,2024-07-21T23:10:00
2740489b-a4cc-44d9-b7f9-370cc7eef2eb,N71220,National Airlines,LHR,None,Lucero-Sanders Hotel,429.0,739.59,2024-12-09T11:06:00
5afc3518-aed2-4748-8b07-bcec0a553db0,G46552,Allegiant Air,HKG,Train #456,Robertson-Young Hotel,215.05,1029.48,2024-07-25T12:19:00
99be609e-7427-452e-8004-ee685840dc9b,Y47649,Volaris Airlines,DEL,Train #456,Norris PLC Hotel,85.97,1005.1,2024-08-13T16:54:00
0c1475e8-e877-46e8-8436-3279dc3c0719,EY6814,Allegro Airlines,SJO,Train #456,None,,195.3,2025-03-12T19:51:00
cc29bb74-730a-4713-a7ed-6edd32bff4b9,XP1877,Trego Dugan Aviation,LAX,Train #123,"Curry, Lopez and Miller Hotel",496.38,603.56,2025-03-21T10:59:00
583ba8b2-b1b7-4258-b60f-c6b2669ad559,CP2766,Compass Airlines,DXB,Train #123,Hoffman-Franklin Hotel,127.61,1079.94,2025-04-07T18:04:00
29152cbf-4d8d-4852-b70d-2ff38e5dd3d3,AY1607,Finnair,DEL,None,"Clarke, Nguyen and Diaz Hotel",298.81,829.12,2025-10-27T10:35:00
06db92fb-34bf-4f49-b271-82fc00be91fe,JL6130,Japan Airlines,LAX,Train #456,Logan-Patrick Hotel,152.55,395.31,2024-09-20T21:28:00
d6762e91-ef2c-41b3-9ad5-06f7f4e89b70,BA9474,British Airways,MEX,Train #123,Hughes Inc Hotel,280.67,606.06,2025-08-05T07:31:00
465c25af-9224-491b-9659-0eeec7c1655d,AZ4139,Alitalia Airlines,DEL,Train #456,None,,592.14,2025-10-22T18:37:00
0fe23d84-dca9-4d2c-b367-85a35806f12b,S64253,Star Air,PTY,Train #456,"Galvan, Douglas and Sanchez Hotel",251.66,876.66,2024-05-23T06:32:00
770fa0af-50dd-4e22-855c-112f3c526492,IB311,Iberia,LAX,None,Gibbs-Suarez Hotel,499.41,1486.96,2024-05-06T03:27:00
e5270088-0fce-4214-8738-5e7a9cf791b8,LY6121,Norwegian Air UK Ltd,LAX,Train #456,Cox LLC Hotel,393.09,772.88,2025-04-08T09:23:00
cb6316b8-d2f6-45e3-a838-3bddf993d9cd,GL3853,Miami Air International,LAX,Train #456,Parks Inc Hotel,477.92,643.97,2024-04-03T11:22:00
6d0d5e5b-af92-4fdf-84dc-413ed95bda0d,WS9548,WestJet,SJO,None,None,,362.72,2025-12-06T20:36:00
221a5e92-592e-4224-a3c3-ee82789707f5,JL5636,Japan Airlines,AMS,Train #456,None,,1107.93,2024-03-15T08:57:00
4581f279-a3db-4b00-b976-8202a1ac373b,EI5395,"Aer Lingus, Ltd.",MEX,Train #123,Cooper PLC Hotel,427.0,803.93,2025-06-02T08:47:00
69da1979-48d3-4f1e-80e5-d6ac6c83eb0e,TP4176,TAP Air Portugal,MIA,None,Ramirez-Hamilton Hotel,345.51,680.27,2024-09-09T14:03:00
ba5fe1b2-c46d-4ff6-8cb8-4b98f4f5608e,PD5652,"Samsic Airport America, LLC",LAX,None,"Perez, Vargas and Flynn Hotel",138.77,716.05,2024-01-23T01:03:00
b2dd93c3-7844-44e1-9bf5-0166ac967526,NZ2526,Aeroflot Russian International Airlines,LAX,Train #123,"Love, French and Davis Hotel",309.13,621.56,2024-10-30T02:51:00
17f0324a-d253-45ed-a621-d9826ac3d926,LH155,Lufthansa German Airlines,CUN,Train #123,None,,599.94,2024-10-17T17:23:00
03654967-b015-4dff-9641-ea50cea756e4,HX1548,Hong Kong Airlines Limited,YYZ,None,Davis-Martin Hotel,154.63,294.96,2025-05-25T00:04:00
5d2f90ac-46d3-4412-b224-c938b93745a7,SR2434,Swissair,LAX,Train #456,None,,935.58,2025-06-04T19:23:00
0730b52f-fd85-42b7-b14f-45f8432f07a9,9W8340,Jet Airways,LAX,Train #123,"Kennedy, Browning and Miller Hotel",232.3,1090.29,2024-02-11T15:17:00
072ff1d9-2ea0-4224-baa4-6fb6074f4cfd,LY722,Norwegian Air UK Ltd,CDG,Train #456,Taylor-Barton Hotel,80.24,1408.71,2025-09-02T15:12:00
674e54ab-0495-401c-8b6f-e95b604be21e,AM7929,Aeromexico,LAX,Train #456,"Ali, Torres and Williams Hotel",290.7,1351.72,2024-05-08T13:29:00
aac32a50-8495-482e-b80b-a72a1245d65b,MU8384,North American Airlines,DOH,None,Garza Ltd Hotel,484.72,708.62,2024-11-25T21:33:00
179f8d9b-683c-4bdd-bc31-bf14e5bf6791,AY6348,Finnair,CUN,Train #123,Glover-Sweeney Hotel,312.81,1462.28,2024-03-31T10:59:00
f5cb4275-0431-4f46-9b1a-86ab17e52505,DE9683,Condor Flugdienst GmbH,LAX,Train #456,West and Sons Hotel,252.38,1555.97,2025-10-23T06:07:00
2622e71f-80c1-4584-bae9-4877332164cf,B68484,JetBlue Airways,AMS,Train #123,Mccarthy and Sons Hotel,100.71,1327.33,2024-02-12T20:31:00
41616e92-f231-472c-bf2b-12d839f930cd,HX5527,Hong Kong Airlines Limited,YVR,Train #123,None,,768.44,2024-04-26T06:58:00
ded2f489-8f46-472c-870b-67ea444fe249,HQ6039,Air Italy S.P.A,SJO,Train #123,Evans-Mann Hotel,217.51,481.82,2025-06-27T22:00:00
63a464fb-20f5-48f4-aa00-fc2f96dcbcc0,HQ6732,Harmony Airways,SIN,None,"Dickson, Mcdonald and Alexander Hotel",53.81,322.41,2024-07-02T23:39:00
b3223d7b-029d-46a8-bd63-5f85aa88f4f2,9W164,Jet Airways,LAX,None,None,,568.55,2025-08-30T19:58:00
41658c72-ab49-49ec-9960-ac1a313ebe11,AI8162,Air India Limited,FRA,None,None,,1300.48,2025-06-22T10:28:00
feba8330-789e-4637-be55-5e7842155760,OO1784,SkyWest Airlines,YUL,None,"Galvan, Gray and Williams Hotel",88.99,765.4,2025-03-16T07:49:00
9e71e06d-4dc8-4de1-9b7f-2b3525194c39,WS7354,WestJet,SIN,Train #456,None,,497.6,2024-10-12T14:22:00
f69647c6-e82a-4fe9-bea3-0dad05b5efe9,XJ541,Mesaba Airlines,SJO,Train #456,Lane-Long Hotel,281.4,633.28,2025-08-16T06:22:00
96cb2866-593d-4059-a124-5a5e646bf1b7,VX5318,Virgin America,DXB,None,None,,283.25,2024-07-11T13:50:00
57f3bfaf-34e8-40fa-968b-624a8bbe22f2,DH1206,Independence Air,DEL,Train #123,Rivera PLC Hotel,413.99,868.41,2025-03-29T04:26:00
d6ae4b23-406a-4bd0-a9c2-de4d7fb9d4c7,TA8758,"TACA International Airlines, S.A.",LHR,Train #123,Cherry-Alvarez Hotel,238.65,362.2,2024-03-12T09:50:00
f4efcb93-f9fa-4027-b04e-ec0f20e58729,FI1522,Icelandair (Inactive),DOH,Train #123,Whitney-Wright Hotel,480.16,1670.98,2024-03-25T08:51:00
c355bbe8-5917-4c71-aa79-a92fd9ec18b0,DE4583,DB Air,MEX,None,Mills Inc Hotel,410.77,598.77,2025-05-03T16:39:00
9969d922-f7cf-461e-97d2-9d68379139f3,MX314,Mexicana Airlines,LAX,None,Owens-Gordon Hotel,121.26,290.66,2025-11-23T19:07:00
789261c8-63ea-4d33-bfa7-17ecd94be371,SS9866,Corsairfly,DEL,None,Price Group Hotel,484.61,704.93,2025-12-10T04:05:00
798535c2-68b9-4ae2-8ad1-15c5b7cb9ae7,MX3173,Norwegian Air Shuttle ASA,DXB,Train #123,None,,1389.6,2025-02-17T16:59:00
77b8b347-e862-40da-8415-a7a1d9ee221c,XP6271,Xtra Airways,MIA,None,None,,186.52,2025-12-18T08:24:00
c1aced2a-69f1-4fe3-8236-03008566670f,CI7453,China Airlines,AMS,Train #123,Harvey-Mitchell Hotel,364.55,1126.6,2024-09-23T06:36:00
5d98ec62-0dcf-4b57-bd65-c2c5882e93da,OY4133,Omni Air International,MIA,Train #456,None,,447.17,2024-10-22T20:40:00
7153d9c3-aaad-4b0a-a53e-e9f23c15a8f5,JX6141,Starlux Airlines Co. LTD,MEX,Train #456,None,,265.92,2024-09-13T17:37:00
9dbdea7a-dc77-4922-b1b9-d7299072641d,LX6876,Swiss International,CUN,Train #456,None,,864.5,2024-12-24T19:16:00
219d67d9-e731-4cd6-9c13-0484c877b25e,CP6994,Canadian Airlines,PTY,Train #456,Palmer-Hernandez Hotel,382.98,1306.55,2025-03-29T08:17:00
270f5378-0024-4451-92ce-37eeed6e5d8d,PD1789,Porter Airlines (Canada) Limited,LAX,Train #123,Newton-Hines Hotel,474.17,1690.83,2024-03-05T16:16:00
037dbf7d-1b09-4dd2-beeb-a690affe99d1,Z02937,"Norse Atlantic UK, Ltd.",CUN,Train #123,"Macdonald, Moses and Peterson Hotel",164.21,581.39,2025-10-11T06:47:00
a618434d-7f0a-4fe1-85d0-a24a0c9ec079,CZ3719,China Southern,CUN,Train #456,Dougherty-Wilson Hotel,127.83,1536.07,2025-10-03T21:19:00
9a5e7836-63e1-4cda-9d8f-0e410d5753ca,AI5666,Air India Limited,SJO,Train #456,Gray Inc Hotel,227.67,1768.93,2025-06-11T12:58:00
85d0d401-877f-485a-ad76-e8c2ae2212f4,YP770,"Air Premia, Inc.",MIA,Train #123,Alexander Inc Hotel,378.64,767.94,2024-06-14T07:03:00
42a4bcf0-10b7-459d-8ce3-f7032df50e5a,YP811,"Air Premia, Inc.",JFK,None,Curtis PLC Hotel,392.32,579.22,2025-08-14T13:33:00
3f88ac47-9b5c-42e9-a20b-b67aca19b38d,F89714,"Flair Airlines, Ltd.",PTY,None,Austin Ltd Hotel,354.5,1200.82,2025-04-03T16:38:00
7299b93e-b36d-441d-a6f0-5e02c9eba212,XJ8811,Mesaba Airlines,SIN,None,"Francis, Hinton and Brooks Hotel",371.02,1214.89,2024-01-14T16:12:00
d3944ed9-2028-45e4-9591-a2492e23001d,UA7383,United Airlines,LAX,None,Love LLC Hotel,180.31,1504.73,2024-10-05T18:23:00
4171d78b-c2a8-45f1-8886-5db5ba7f6a13,NW2955,Northwest Airlines (became Delta),HKG,Train #456,"Ellis, Scott and Garza Hotel",423.33,1395.54,2025-07-26T06:19:00
7bec0694-5975-493e-acb5-0d89c2e942b9,TW9057,TWA,LHR,Train #456,"Patton, Gross and Williams Hotel",492.54,778.68,2025-05-17T07:51:00
3ea50395-e94a-4d73-99e1-751417f83042,VS2266,Virgin Atlantic,CUN,Train #123,None,,277.4,2025-08-03T23:25:00
7a6a3cce-6d1e-4713-83c6-4be2f939ea19,TZ9356,ATA Airlines,CDG,None,Freeman-Nguyen Hotel,274.05,728.92,2025-12-27T12:59:00
d3bd9dde-61be-4c4b-8c66-bfbc1dbab5a8,YP4452,"Air Premia, Inc.",DEL,Train #456,None,,153.91,2025-09-17T11:54:00
0cdb1cc2-e046-4858-a7fa-4880a2b5d07e,AZ2347,Alitalia Airlines,MEX,None,Lutz Inc Hotel,364.01,486.36,2024-09-12T16:32:00
5756e903-db34-4e07-80e1-ef0c903458d0,SQ1928,Singapore Airlines,LAX,Train #456,Jackson Ltd Hotel,333.28,885.27,2024-08-05T15:55:00
d5b2e11d-e74d-4775-86be-d50240b8b088,EZ6281,Evergreen International Airlines,LAX,Train #123,None,,476.58,2025-02-20T15:10:00
f3cf039b-ea67-403a-a4ef-84271281be5b,DP228,Air 2000,YVR,Train #123,Moore-Flores Hotel,398.27,1959.53,2025-09-24T15:13:00
4e857c10-f5e2-4dfc-a3fd-205355b4a391,CZ7453,China Southern,MIA,None,Sanchez-Bird Hotel,235.15,597.06,2025-09-23T16:14:00
1900a9ce-443d-4664-889e-f2ee8f31599b,UA564,Norwegian Air Shuttle ASA,HKG,Train #123,Eaton-Clark Hotel,51.97,365.95,2024-11-03T14:45:00
b2e44571-b02d-447e-b9b2-b489486f723b,HX6815,Hong Kong Airlines Limited,YVR,None,"Hamilton, Warren and Rodriguez Hotel",164.16,607.5,2025-09-04T17:33:00
35785dc4-a4e1-4010-b94f-f74016febb7f,EI3665,"Aer Lingus, Ltd.",DXB,Train #123,"Quinn, Norton and Hughes Hotel",179.73,555.32,2025-08-24T02:03:00
dac67037-ba6a-444f-bf63-7f46cfd08a0b,YV6265,Mesa Airlines,SJO,Train #123,Miller-Kelly Hotel,314.56,1263.43,2025-11-01T00:53:00
d54b155e-acd5-42b0-9028-50a8a49b33a0,WO1008,World Airways,FRA,Train #456,"Black, Morris and Sanchez Hotel",101.77,890.24,2025-04-29T01:38:00
1dce408d-dbc5-46ba-8024-03647dd0b308,NK9459,Spirit Airlines,PTY,Train #456,Rodriguez LLC Hotel,259.89,1622.38,2025-07-07T11:38:00
fc7cea9d-67c0-464e-b127-8002a50f7b3c,NJ8052,Vanguard Airlines,SIN,Train #123,Figueroa LLC Hotel,189.53,530.29,2025-02-09T09:46:00
05ad93b0-1900-4fa2-a594-6028c4b0007b,WO5428,World Airways,NRT,Train #123,Blair Inc Hotel,377.25,1704.37,2024-06-07T18:46:00
150a2916-757c-4fd7-838c-77f175d04b8b,9W6311,Jet Airways,AMS,Train #123,Medina-Knight Hotel,373.63,1838.81,2025-07-10T17:58:00
6943fd0a-2e77-4649-9239-e2eac2b4a71a,DP1250,Air 2000,LHR,Train #123,Marks-Douglas Hotel,482.37,852.79,2025-02-15T18:22:00
30bd9f3f-fa48-45ef-bb3b-d904b916e6f5,QR3553,Qatar Airways,LHR,Train #456,"Bolton, Watson and Nichols Hotel",388.81,1667.39,2024-03-28T10:29:00
bf5234af-0080-4a62-b500-952612c346cf,AB2977,Air Berlin,YVR,Train #456,Reid-Abbott Hotel,222.85,1330.77,2024-12-15T20:50:00
26f91060-5213-47be-9fca-b2167b84caa3,AI1227,Air India Limited,PTY,Train #456,Atkins LLC Hotel,336.78,583.48,2025-03-23T15:25:00
4e6f7b95-678f-4886-9ded-46118a62fbac,QK9541,Jazz Aviation,SJO,Train #123,None,,1281.38,2025-09-09T09:33:00
158b9973-e98a-4ee8-997b-4fade0e9ac74,AX712,Trans States Airlines,MEX,Train #456,"Cameron, Wilson and Osborne Hotel",312.51,1296.82,2024-05-30T23:01:00
aa9820da-db14-4980-8f26-1a0caf33002c,XE4255,ExpressJet Airlines,SJO,None,Harris-Castro Hotel,326.81,492.2,2025-07-30T01:38:00
444d0886-ad5d-4351-aec3-2b3670fb5350,B62517,JetBlue Airways,MIA,None,Turner Group Hotel,112.45,566.49,2024-03-14T12:19:00
84c092a3-5575-4fc4-86e0-76401423dfc5,EV7042,Atlantic Southeast Airlines,DEL,Train #123,Bernard Ltd Hotel,476.55,693.04,2024-02-24T16:27:00
0d76d191-9661-4f2e-9756-33fab56c63a8,NJ9569,Norwegian Air Shuttle ASA,FRA,None,Armstrong Inc Hotel,103.32,419.88,2024-12-26T01:21:00
9dce34ff-69bd-4d99-b7a7-4cea9c275aff,BR7078,Sobelair Airlines,LAX,Train #456,None,,370.26,2025-03-06T21:44:00
eebe5ccb-afc8-447c-a44b-15bb03bc4ab1,VN6743,Vietnam Airlines JSC,PTY,None,None,,340.39,2024-12-26T20:43:00
7fb87b9e-9cd0-4f99-83f5-df551ccae200,5Y954,"Atlas Air, Inc",SJO,Train #123,Montoya-Wallace Hotel,369.28,791.31,2024-01-25T00:32:00
6bb9996d-3385-4df1-9179-5933eae13602,CX5191,Cathay Pacific,DXB,Train #123,Kim-Porter Hotel,177.78,953.71,2025-04-10T07:50:00
9114b39a-8c80-4b23-b934-f702bbc82342,GL5757,Miami Air International,AMS,None,Davis-Simpson Hotel,234.93,565.95,2024-07-04T06:59:00
7c2bc320-1f4a-489f-b05e-64a4a0aa308e,SY5105,Sun Country Airlines,JFK,Train #456,"Reilly, Carlson and Young Hotel",66.04,355.17,2024-05-03T01:45:00
5222e385-acdb-4c2d-bdbe-8e20d3da4083,TA8069,Sports Jet,YUL,None,None,,889.88,2024-11-17T22:17:00
0637a92d-46b2-4192-bdca-3c736f689ca0,5Y3051,"Atlas Air, Inc",SJO,None,None,,569.31,2024-08-22T20:36:00
48256da7-57eb-4770-9b66-3057582c1542,QQ5043,Reno Air,MIA,Train #123,Hernandez PLC Hotel,252.84,667.94,2025-12-08T07:06:00
115d684b-ac40-4776-9908-00003b72192b,QR1719,Qatar Airways,YYZ,Train #456,"James, Kelly and Barrera Hotel",455.87,733.18,2025-02-13T13:30:00
ede870c3-276e-4c29-81e0-fd27c199fdc1,OO9896,SkyWest Airlines,NRT,Train #123,None,,620.57,2024-10-14T08:36:00
75ddc35e-0e8a-4be4-a940-1eea92a7bb8f,FI7237,Icelandair (Inactive),LAX,Train #456,Matthews-James Hotel,293.12,783.98,2025-04-15T05:41:00
6321319e-57dd-412e-84d1-59f8fccfa8e1,SR3647,Swissair,JFK,Train #123,Adams-Dillon Hotel,408.92,920.3,2024-02-17T06:45:00
f441cdf5-aaf3-4a61-a75c-aa51b630dbb0,CP2107,Canadian Airlines,DXB,Train #456,"Peters, Weaver and Alvarado Hotel",343.66,1854.08,2025-02-17T22:52:00
cf4cc4c5-1392-4c20-ad72-539aeade3db4,AM7887,Aeromexico,PTY,Train #123,Knapp-Reed Hotel,124.41,556.86,2025-10-02T05:07:00
ae9b2073-e4d1-4c57-8aa6-b34a4274d98c,JL4895,Japan Airlines,LHR,Train #123,None,,404.05,2025-02-27T18:57:00
c94f2228-9404-49db-a776-ffbb01476c67,AC779,Air Canada,DOH,Train #456,"White, Bell and Hughes Hotel",242.43,559.23,2025-09-06T16:04:00
8deb9676-7700-49f9-bd36-9a42817a8cdf,BA6300,Aeroflot Russian International Airlines,LHR,None,None,,473.47,2024-06-12T16:27:00
9c64ae45-94fc-4a01-bb77-ed95b3ffa987,DP8065,Air 2000,LAX,Train #123,"Davis, Lopez and Murray Hotel",442.0,972.0,2024-11-01T07:00:00
a8a3cef4-edd1-4f95-917c-c511a5d24d3c,XP8760,Xtra Airways,CUN,Train #123,"Stone, Burnett and Reyes Hotel",177.98,459.15,2025-04-17T16:38:00
59ca6bb5-13e4-492c-8935-7ddcb4f1268d,QQ6886,"China Eastern Airlines, Inc",DXB,Train #456,"Moreno, Nguyen and Jones Hotel",273.25,1127.43,2025-05-07T12:04:00
2d2af27a-b28c-4f5a-86b2-b20faea4d333,NH8011,"All Nippon Company Airways, Ltd.",DXB,Train #123,"Underwood, Moreno and Baker Hotel",123.48,384.85,2024-03-29T04:25:00
edc0f6b9-1b3f-4381-99f7-1d31a312f96c,LH5936,Lufthansa German Airlines,SIN,Train #456,"Jackson, Harris and Gallegos Hotel",70.11,412.48,2024-06-22T13:22:00
b74272cb-e1e8-453a-ab8d-24be34db4fb8,MU1044,China Eastern,CUN,None,None,,862.5,2025-06-28T09:49:00
98ab6716-815d-4264-9167-e49d89cbc64f,XP9840,Xtra Airways,YYZ,Train #456,Spencer Ltd Hotel,392.41,1840.48,2024-11-30T23:24:00
7edba2f0-39f6-4b5f-8a2e-ea419f99e272,VS1567,Virgin Atlantic,LHR,Train #123,None,,1206.73,2024-05-07T20:31:00
50df958e-3f70-46f3-a5a1-f9fefbec1e10,Z08418,"Norse Atlantic UK, Ltd.",MIA,Train #123,Craig and Sons Hotel,465.37,1844.9,2024-03-28T18:59:00
c7ff9fa0-d583-4403-80a5-acddd936ea9b,YP8418,"Air Premia, Inc.",CDG,Train #456,Wall Ltd Hotel,57.65,287.5,2025-03-04T19:47:00
2399bb43-d7a3-4eb7-97ad-1ae989745f65,QF3145,Qantas Airways,DXB,Train #456,None,,1169.34,2025-07-20T16:54:00
b9275e74-a65d-41b6-a576-5c6ea19f88d6,9W344,Jet Airways,YVR,Train #123,None,,221.35,2025-05-26T06:59:00
5376c75b-2fdc-4052-bc7c-75f1a327b85c,MT1299,Thomas Cook Airlines,LAX,Train #456,"Barton, Wilson and Lee Hotel",397.4,1276.5,2024-08-05T12:41:00
069ef4a8-0e21-4419-a904-04e3ac5dcfc2,YV3436,Mesa Airlines,LAX,None,Vasquez-Gross Hotel,73.77,348.46,2024-04-11T16:30:00
e0373ced-d927-4a0b-a638-3c0f1fc48e49,SS6362,Corsairfly,LAX,Train #123,Morales-Hardy Hotel,498.5,1574.19,2024-08-31T08:02:00
26335c80-0be2-40df-9cf4-51c172272654,AF5805,Air France,MIA,None,Ortiz PLC Hotel,126.15,287.58,2025-12-29T05:04:00
543c9513-70a5-4b50-a7d0-595dd2791753,US4707,US Airways,DXB,Train #456,Blackwell Ltd Hotel,172.05,1413.52,2024-07-15T04:40:00
a8aec551-d2e5-4b83-bd53-e5b648d02df0,BR9297,EVA Airways,MIA,Train #456,Nelson LLC Hotel,125.57,505.18,2024-05-15T14:40:00
f386ac21-b816-46cf-b084-fff1fe1132a6,PE2879,Air Europe,LAX,Train #456,Carroll Inc Hotel,316.84,805.07,2025-07-12T15:53:00
d18f7c70-2ae3-4e30-a46e-5249f2c5685e,XJ8506,Mesaba Airlines,YUL,None,None,,351.74,2024-11-07T08:16:00
18ce44ca-b4d9-4f59-8253-a17c2a236206,CZ5339,China Southern,DEL,None,None,,1384.33,2024-02-23T18:33:00
73b1c767-a888-4baf-8fd5-0f2451a16c43,9W5717,Jet Airways,JFK,Train #123,None,,1067.67,2024-05-06T18:43:00
899f57c1-8d84-4ab9-81a4-c18a6133e8f4,LY5722,Norwegian Air UK Ltd,DXB,Train #456,Carson-Cox Hotel,470.36,1606.76,2024-01-02T19:57:00
3dd3007e-2a17-4cbd-9e43-07896033e490,QX9339,Horizon Air,NRT,Train #123,None,,1434.93,2024-02-22T19:19:00
a1d61db1-ca60-42dc-837e-9bc9b89f6ae3,UA2175,United Airlines,CUN,None,Jensen-James Hotel,422.64,1379.8,2025-09-04T00:11:00
d6f95a5b-2f06-4d64-af51-a969a637b292,MQ8350,"Envoy Air, Inc.",LAX,None,Duke Group Hotel,281.84,909.66,2024-12-31T23:39:00
f2e8aa73-f504-4bc6-b0cf-245900134a58,AS2392,"Samsic Airport America, LLC",HKG,None,None,,164.65,2025-09-04T09:25:00
f01a988e-959c-45c9-b556-17d54e8380e8,F95981,Trego Dugan Aviation,MIA,Train #456,Herman PLC Hotel,351.48,923.56,2024-08-20T12:51:00
4c7ebaff-2cd8-42c9-aa40-6b0f1cca0a19,ZG7268,ZIPAIR Tokyo Inc,MIA,None,Chase-Harris Hotel,348.83,776.26,2025-06-17T10:55:00
1d2ba75c-9c6b-4aad-9a51-d245f31fb66a,SQ4780,Singapore Airlines,ORD,Train #123,None,,353.76,2024-09-26T12:47:00
a2b3e6b2-d8d5-4691-bf86-57189e2ef68a,MX8960,Mexicana Airlines,YYZ,None,Copeland PLC Hotel,362.66,1517.55,2025-10-05T11:48:00
6eaffeaa-aa2a-468a-b557-fa2e381b0105,QK2958,Jazz Aviation,LAX,Train #456,None,,169.59,2024-02-13T02:24:00
7e54357a-05ff-4c20-bd6f-aed88e4ec546,YP7553,"Air Premia, Inc.",PTY,None,Schwartz-Wilson Hotel,84.5,310.15,2024-05-26T03:19:00
7f11d546-9e6c-4e1e-8f64-2aa175713fca,Z0607,"Norse Atlantic UK, Ltd.",LAX,None,Zimmerman Inc Hotel,372.54,580.81,2024-05-26T13:00:00
45726827-22fc-468d-8ae6-984a7c05dbd5,FF6395,Tower Air,ORD,None,Myers LLC Hotel,242.62,626.42,2024-04-24T11:24:00
a45bf898-ae13-4dd2-88bd-3107d320d608,ZG8023,ZIPAIR Tokyo Inc,HKG,Train #456,Washington-Wade Hotel,112.01,450.39,2024-12-05T23:35:00
41e349ca-ee0a-48c1-93e9-f39ece2d2c2c,5Y4401,Allegro Airlines,DOH,None,Salazar-Hill Hotel,63.63,710.46,2024-12-31T13:09:00
67cc9b8b-26fb-4237-836c-27185aea01a4,FI977,Icelandair (Inactive),CUN,Train #123,None,,627.15,2024-03-14T17:07:00
1297503e-d758-492c-8f68-a5e296dd6222,EZ5967,Evergreen International Airlines,YVR,Train #123,Webster-Ward Hotel,429.84,1148.61,2025-09-30T10:12:00
3eba4599-4c49-40b4-a071-1d36377e354c,WI8113,Tradewinds Airlines,NRT,Train #456,"Gomez, Jones and Morales Hotel",293.63,1142.01,2025-07-28T16:46:00
8492a885-4ca9-4d55-a107-f31f11eb0f26,RW9194,Norwegian Air Shuttle ASA,DEL,Train #123,"Schmidt, Gonzalez and Bradley Hotel",221.41,671.89,2025-02-04T14:11:00
1441797a-1e3c-4157-b9f6-1af4aa625666,YV1584,Mesa Airlines,YVR,Train #456,"Harrell, Henderson and Harris Hotel",446.9,832.08,2024-02-21T03:55:00
5dcaf467-2f18-4b33-82e3-a40eb3992210,UA4551,United Airlines - Pre 07/01/2013,DOH,None,"Monroe, Jones and Mitchell Hotel",193.53,496.88,2024-09-29T20:12:00
77aaff4c-9a1e-456e-9622-046be7cb41d7,4O9019,Trego Dugan Aviation,YYZ,Train #123,"Shaw, Edwards and Combs Hotel",489.38,1456.52,2024-08-18T00:53:00
a7c9010f-6f95-4fe5-a8ec-aa6ac440a597,EK4299,Emirates,NRT,Train #123,Roberts Inc Hotel,208.14,1797.89,2025-09-02T00:34:00
f9af5fbf-82e3-43e6-9bc6-f0becfcfe8d1,F95804,Frontier Airlines,YYZ,None,Mason-Roberts Hotel,359.15,733.58,2025-05-12T08:15:00
e1755b76-4a91-430d-a215-342b8ad2b1fb,NW4982,Northwest Airlines (became Delta),LAX,None,Rose Ltd Hotel,136.06,238.71,2024-11-21T00:16:00
