userId,age,nationality,budgetPreference,cabinPreference,frequentRegions,bookingHistory
5b4839e4-548a-44b0-83aa-df14abf0b23f,42,KP,Low Fare,Premium Economy,['Australia / Oceania'],"[{'flightNumber': 'A85307', 'date': '2024-11-18T09:53:00'}, {'flightNumber': 'EV2078', 'date': '2025-02-10T18:57:00'}, {'flightNumber': 'MU2121', 'date': '2024-05-20T12:38:00'}, {'flightNumber': 'AY2434', 'date': '2024-05-21T03:44:00'}]"
2205d3e8-6e3e-4241-8b84-785d5f20153a,76,RO,Low Fare,Premium Economy,"['US', 'Asia', 'Middle East']","[{'flightNumber': 'EV2660', 'date': '2024-07-11T20:10:00'}, {'flightNumber': 'EV6806', 'date': '2024-03-20T02:58:00'}]"
4e1932e8-e5b7-4c86-8dc7-cfe2b9bb6c30,59,CY,Low Fare,Business,['Central America'],"[{'flightNumber': 'FJ6413', 'date': '2025-12-12T11:40:00'}, {'flightNumber': 'DE2350', 'date': '2025-05-09T13:11:00'}, {'flightNumber': 'AI497', 'date': '2024-03-02T06:06:00'}]"
d2b8c936-d62a-4c23-b94d-e7a50cb25955,23,DE,Other,Economy,"['Canada', 'South America']","[{'flightNumber': 'QF3963', 'date': '2025-01-05T03:22:00'}, {'flightNumber': 'JL3528', 'date': '2024-01-09T17:38:00'}, {'flightNumber': 'BF724', 'date': '2024-07-09T05:07:00'}]"
da327bc5-fecf-4741-b93c-077b151f56d8,67,OM,Low Fare,Premium Economy,"['South America', 'Canada', 'Mexico']","[{'flightNumber': 'CM1954', 'date': '2024-01-09T14:42:00'}]"
af519881-51a4-4012-8a9e-2ab787d3ce60,52,BJ,Other,Premium Economy,['Mexico'],"[{'flightNumber': 'AM3700', 'date': '2024-09-12T06:59:00'}]"
e93c448f-f13d-4735-9237-c34b6505b980,66,IN,Low Fare,Premium Economy,"['Australia / Oceania', 'US', 'Middle East']","[{'flightNumber': 'TP1239', 'date': '2024-04-28T17:41:00'}]"
9d325d08-6b90-40e0-bed9-7572c026a402,35,BO,Other,Premium Economy,['South America'],"[{'flightNumber': '4O8163', 'date': '2025-05-13T19:57:00'}, {'flightNumber': 'XP469', 'date': '2024-03-13T00:34:00'}, {'flightNumber': 'RD5902', 'date': '2025-12-09T18:33:00'}, {'flightNumber': 'NJ4082', 'date': '2025-02-16T01:19:00'}, {'flightNumber': 'N71944', 'date': '2024-01-29T20:21:00'}]"
e1190e1b-05d1-4747-b38d-b9005584b5ab,64,KE,Other,Economy,['Canada'],"[{'flightNumber': 'AA9327', 'date': '2025-05-19T11:28:00'}, {'flightNumber': 'B62455', 'date': '2025-07-21T00:22:00'}, {'flightNumber': 'KE3808', 'date': '2024-11-27T12:18:00'}, {'flightNumber': 'EV663', 'date': '2024-08-27T08:56:00'}]"
962d9e1a-a7b9-4a17-93d7-908687266bf0,72,GM,Low Fare,Premium Economy,['Asia'],[]
bfea394d-f374-4706-b8b9-27a8f7ccaae8,71,CM,Low Fare,Economy,['South America'],"[{'flightNumber': '9W5782', 'date': '2024-10-12T19:44:00'}]"
bc727f35-8484-4cb6-b8af-5c02e1867b20,70,PE,Low Fare,Business,"['Central America', 'Asia', 'Mexico']","[{'flightNumber': 'BBB5107', 'date': '2025-11-25T09:58:00'}, {'flightNumber': 'WO3606', 'date': '2024-04-20T18:04:00'}, {'flightNumber': '4O5319', 'date': '2024-06-10T12:49:00'}, {'flightNumber': 'HA7362', 'date': '2025-12-10T13:10:00'}, {'flightNumber': 'NW2915', 'date': '2025-03-29T16:37:00'}]"
0719074e-03d2-4432-bd94-2a830181d6a9,55,BN,Other,Premium Economy,['South America'],"[{'flightNumber': 'QX4743', 'date': '2025-08-05T11:27:00'}, {'flightNumber': 'CZ4416', 'date': '2025-04-21T02:48:00'}, {'flightNumber': 'AF8126', 'date': '2025-07-18T07:07:00'}]"
98a6e052-af89-494f-bfc2-0158358f144f,44,LC,Other,Premium Economy,['Canada'],[]
870c88e6-7f86-4248-9148-e9d4bb99c3ce,44,MA,Other,Business,"['Mexico', 'US', 'Central America']","[{'flightNumber': 'HX2183', 'date': '2025-02-15T21:56:00'}, {'flightNumber': 'WS5454', 'date': '2024-09-23T19:23:00'}, {'flightNumber': 'XJ8197', 'date': '2024-02-09T11:19:00'}, {'flightNumber': 'WW4416', 'date': '2024-09-29T07:23:00'}]"
e52efd53-9213-4db4-b83b-4bff2e3f4b97,78,QA,Low Fare,Economy,"['Europe', 'South America']","[{'flightNumber': 'WO1664', 'date': '2024-03-20T08:52:00'}, {'flightNumber': 'CC9624', 'date': '2024-10-25T14:27:00'}, {'flightNumber': 'ZG7046', 'date': '2024-11-14T10:43:00'}]"
ca738db8-929a-4cdc-bf18-94adde2ee98d,37,KI,Low Fare,Economy,['Australia / Oceania'],"[{'flightNumber': 'XP1778', 'date': '2024-09-23T05:46:00'}]"
d80db7a7-8efc-44ab-9a61-c59deeb1483a,20,ML,Other,Premium Economy,"['South America', 'Mexico', 'Middle East']","[{'flightNumber': 'MX3250', 'date': '2025-03-26T00:18:00'}]"
7b8b1f71-d5fb-49a0-893d-13e8d604e85f,20,FJ,Low Fare,Premium Economy,"['South America', 'US']","[{'flightNumber': 'DE193', 'date': '2025-01-03T04:13:00'}, {'flightNumber': 'ZG6921', 'date': '2024-08-17T03:51:00'}, {'flightNumber': 'AB1855', 'date': '2024-11-11T16:52:00'}, {'flightNumber': 'LY6355', 'date': '2025-05-27T11:13:00'}, {'flightNumber': 'UA7891', 'date': '2025-07-20T22:14:00'}]"
9cadc5b3-9cbb-4d43-b506-0afbf173cb33,66,SK,Other,Premium Economy,['Asia'],"[{'flightNumber': 'S61447', 'date': '2024-12-12T12:37:00'}]"
b4cddd0b-db5d-445e-8ef6-d58ff08f23d5,72,EG,Other,Economy,"['Middle East', 'US']","[{'flightNumber': 'CZ8240', 'date': '2025-06-28T12:39:00'}, {'flightNumber': 'DH3309', 'date': '2024-10-21T16:13:00'}, {'flightNumber': 'AZ5745', 'date': '2025-07-16T06:33:00'}]"
2d697e1a-3488-4909-8569-d7bae0c06a86,39,HR,Low Fare,Business,"['Central America', 'Mexico']","[{'flightNumber': 'Y49979', 'date': '2024-01-19T00:00:00'}]"
2bed7764-3f4d-4e93-bef5-6428a0850838,41,MU,Other,Economy,"['Europe', 'Asia']","[{'flightNumber': 'LH3847', 'date': '2024-08-17T18:08:00'}, {'flightNumber': 'AZ5038', 'date': '2025-09-10T08:22:00'}, {'flightNumber': 'QQ6644', 'date': '2025-10-07T11:14:00'}, {'flightNumber': 'EI3234', 'date': '2024-05-13T12:08:00'}]"
491c750b-4b8f-4b63-845f-e77cbd670cf1,26,CN,Low Fare,Business,"['Australia / Oceania', 'Asia', 'Mexico']","[{'flightNumber': 'DE6606', 'date': '2025-07-08T06:49:00'}]"
7d5b58ad-7929-4af4-aada-193d95a5c87a,60,GT,Other,Premium Economy,['Australia / Oceania'],"[{'flightNumber': '9W5508', 'date': '2025-06-13T19:29:00'}, {'flightNumber': 'QF708', 'date': '2024-04-06T11:17:00'}, {'flightNumber': 'Z03591', 'date': '2025-09-01T15:46:00'}]"
d18c42c5-a713-4524-b23d-299390df5ec3,69,AU,Low Fare,Premium Economy,"['Asia', 'Europe']",[]
0c35f973-e671-45e3-bb48-c25e291510a5,64,FM,Other,Business,['Middle East'],"[{'flightNumber': 'GL3022', 'date': '2025-02-08T10:00:00'}, {'flightNumber': 'GL3245', 'date': '2025-09-26T20:45:00'}, {'flightNumber': 'JX479', 'date': '2024-02-01T11:59:00'}, {'flightNumber': 'MG6052', 'date': '2025-03-26T00:28:00'}, {'flightNumber': 'EV9349', 'date': '2025-08-05T00:05:00'}]"
6dfb902f-3b81-40dc-a20b-b0b9963badf6,48,LV,Other,Business,"['Middle East', 'Mexico', 'South America']","[{'flightNumber': 'QR7389', 'date': '2024-10-03T16:26:00'}, {'flightNumber': 'YV2425', 'date': '2025-01-09T20:12:00'}, {'flightNumber': 'EK6153', 'date': '2024-01-15T20:18:00'}, {'flightNumber': 'MU4856', 'date': '2025-03-31T04:39:00'}]"
e43e16c5-abbe-4d10-896c-d3d81512aaa3,51,SB,Other,Business,['Middle East'],"[{'flightNumber': 'UA3171', 'date': '2025-11-02T19:03:00'}, {'flightNumber': 'WW2579', 'date': '2024-03-22T17:41:00'}, {'flightNumber': 'AZ3849', 'date': '2025-10-24T14:04:00'}]"
6c1770f5-5bf4-459e-8dad-3b83adebf5bf,72,RO,Other,Business,"['Central America', 'US', 'Canada']","[{'flightNumber': 'XP4578', 'date': '2024-11-19T12:53:00'}, {'flightNumber': 'NZ5096', 'date': '2024-01-21T00:13:00'}, {'flightNumber': 'CM1090', 'date': '2024-11-20T16:13:00'}, {'flightNumber': 'F82728', 'date': '2025-12-04T15:04:00'}]"
764892d6-9c7d-419a-a169-8d79ada5b5ae,78,SV,Low Fare,Economy,['South America'],"[{'flightNumber': 'LY3995', 'date': '2024-07-16T09:56:00'}, {'flightNumber': 'SY8531', 'date': '2025-09-30T00:09:00'}, {'flightNumber': 'WO293', 'date': '2024-01-17T02:14:00'}, {'flightNumber': 'AZ4092', 'date': '2024-11-30T19:12:00'}, {'flightNumber': 'WS4875', 'date': '2025-05-28T10:39:00'}]"
6fdc7e8b-7ccb-4703-9cca-b1385bd9377e,37,GE,Low Fare,Premium Economy,"['Mexico', 'South America', 'Middle East']",[]
55654485-985b-4439-ba7a-c37f28b0e3c7,79,GQ,Low Fare,Economy,"['Mexico', 'Middle East', 'Europe']","[{'flightNumber': 'EY9970', 'date': '2024-12-13T06:56:00'}, {'flightNumber': 'WO3589', 'date': '2025-07-24T19:17:00'}, {'flightNumber': 'XP7784', 'date': '2024-01-13T21:09:00'}, {'flightNumber': 'SS5852', 'date': '2024-04-18T00:15:00'}]"
0a4512f0-39ea-4a6a-bddd-1de3fddbd9ed,39,IE,Low Fare,Premium Economy,['South America'],"[{'flightNumber': 'QK5438', 'date': '2024-08-05T05:56:00'}, {'flightNumber': 'AM7718', 'date': '2025-03-11T10:26:00'}, {'flightNumber': '9W3986', 'date': '2024-07-02T06:53:00'}, {'flightNumber': 'B6781', 'date': '2025-12-01T11:00:00'}, {'flightNumber': 'CC8050', 'date': '2025-05-17T09:54:00'}]"
68d0486b-729d-4ae0-813e-d085312042cb,54,SZ,Other,Business,['Middle East'],"[{'flightNumber': 'BBB3097', 'date': '2024-08-15T09:10:00'}, {'flightNumber': 'DL3427', 'date': '2025-05-05T14:17:00'}, {'flightNumber': 'MQ387', 'date': '2025-02-05T20:33:00'}]"
dea9f182-62e0-46e9-977b-8ec97425c89b,42,MH,Low Fare,Business,"['Middle East', 'US', 'Canada']","[{'flightNumber': 'EZ1592', 'date': '2024-01-15T16:23:00'}, {'flightNumber': 'N76171', 'date': '2025-08-23T21:37:00'}, {'flightNumber': 'MQ619', 'date': '2025-04-26T16:35:00'}, {'flightNumber': 'AY3250', 'date': '2025-07-02T15:15:00'}]"
7cb4201d-7306-45ad-b007-d869183fa53e,65,TL,Other,Premium Economy,"['Canada', 'Middle East', 'Mexico']","[{'flightNumber': '4O6871', 'date': '2025-12-06T15:19:00'}]"
b3a6a3c1-072d-46ad-bafd-96744f999d70,70,DZ,Other,Economy,"['Australia / Oceania', 'Europe']","[{'flightNumber': 'NH9270', 'date': '2025-04-11T03:33:00'}, {'flightNumber': 'WI7130', 'date': '2025-04-05T02:44:00'}, {'flightNumber': 'AB4171', 'date': '2025-08-18T14:10:00'}, {'flightNumber': 'BR6619', 'date': '2025-11-19T12:10:00'}]"
0a154008-32ad-42e4-baff-5b16dd24786c,29,NZ,Other,Business,['US'],[]
8048cd05-0f92-43d4-9899-aaaba5f2d3e9,36,CA,Other,Economy,['Australia / Oceania'],[]
efe675a3-8082-4cd0-af11-1e7ba040f094,34,DZ,Low Fare,Business,"['Europe', 'Mexico']","[{'flightNumber': 'LX2649', 'date': '2024-08-20T23:03:00'}, {'flightNumber': 'KL7813', 'date': '2024-10-30T00:06:00'}, {'flightNumber': 'YX8480', 'date': '2024-08-11T10:12:00'}]"
4d8b4bb8-a286-4cca-a21c-511c25cea6bf,56,LR,Other,Premium Economy,"['Europe', 'South America']","[{'flightNumber': 'BA6659', 'date': '2024-04-25T23:42:00'}, {'flightNumber': 'F93170', 'date': '2024-05-01T17:57:00'}]"
a17e742d-a552-4f4b-a3bf-a8bd3ebbcfb6,59,KH,Other,Economy,"['Asia', 'Mexico', 'Middle East']","[{'flightNumber': 'RD4966', 'date': '2025-05-06T18:03:00'}, {'flightNumber': 'EZ3601', 'date': '2024-11-15T02:19:00'}]"
91bcc506-2e95-48cd-84af-a96f1ce3ab86,46,BT,Other,Business,['Mexico'],[]
0531683b-e4dc-417c-b03b-eb6e86496bde,20,LR,Other,Premium Economy,['Mexico'],"[{'flightNumber': 'PR1767', 'date': '2025-01-29T10:54:00'}]"
ec18fbf0-72c2-47ce-a9ea-ca6413db8e5a,74,BR,Other,Premium Economy,"['Asia', 'Europe']","[{'flightNumber': 'YP5434', 'date': '2025-03-01T06:25:00'}, {'flightNumber': 'TA8637', 'date': '2024-09-03T15:44:00'}, {'flightNumber': 'QX8844', 'date': '2025-05-29T13:10:00'}, {'flightNumber': 'MX3169', 'date': '2025-02-06T04:34:00'}]"
2d70d35a-f5f2-41f3-a088-0f523c00858c,38,JP,Low Fare,Premium Economy,"['Europe', 'US']","[{'flightNumber': 'HQ871', 'date': '2025-09-02T00:55:00'}, {'flightNumber': 'OO4827', 'date': '2025-07-03T20:47:00'}, {'flightNumber': 'EY718', 'date': '2025-06-15T19:24:00'}]"
47d99b13-6d0f-4b33-85bb-4c5b7719b4e5,19,MW,Low Fare,Premium Economy,"['Australia / Oceania', 'Europe']","[{'flightNumber': 'PE9123', 'date': '2025-01-21T19:19:00'}]"
c6ddb772-b0c6-4401-a42d-2bf7d9dfdcee,79,BR,Other,Premium Economy,['Australia / Oceania'],"[{'flightNumber': 'VX4332', 'date': '2025-08-26T10:00:00'}, {'flightNumber': 'CI9187', 'date': '2024-04-12T13:59:00'}, {'flightNumber': 'LP1516', 'date': '2025-08-10T23:36:00'}]"
aa57cc76-6529-4725-9751-a5149c82cc43,70,BW,Low Fare,Economy,['Canada'],[]
2ee28241-f2ed-43a2-960d-b5c450f8afd8,47,MV,Low Fare,Premium Economy,"['South America', 'Canada', 'Europe']","[{'flightNumber': 'QF6115', 'date': '2025-12-16T03:41:00'}, {'flightNumber': 'TP4220', 'date': '2024-02-13T05:54:00'}, {'flightNumber': 'WI1781', 'date': '2024-03-30T02:37:00'}]"
085d7a25-5e8f-41c5-9a02-c4155d784d57,48,LC,Low Fare,Premium Economy,"['Europe', 'South America', 'Asia']",[]
9f7fef6a-58fe-4287-97a0-b095db5b832c,44,BY,Low Fare,Economy,"['US', 'Middle East']","[{'flightNumber': 'MT114', 'date': '2025-08-19T03:36:00'}, {'flightNumber': 'TW5871', 'date': '2025-09-01T01:17:00'}, {'flightNumber': 'HA3186', 'date': '2025-08-31T06:47:00'}]"
3d5244f2-839f-4ac1-8fa1-2a425b539dfc,77,NP,Low Fare,Business,"['Canada', 'Europe', 'Middle East']",[]
a851074e-6abe-48cc-b15c-aa24d6ce110b,65,NL,Low Fare,Premium Economy,"['Asia', 'Europe']",[]
ba7ad137-e178-43e5-833f-04fa0d550b31,61,PK,Other,Premium Economy,['Mexico'],"[{'flightNumber': 'LY1154', 'date': '2025-02-27T05:45:00'}]"
2f339d9f-b164-4bfd-b0a7-5b7e81be0363,19,FJ,Other,Economy,"['Mexico', 'South America', 'Canada']","[{'flightNumber': 'AF5994', 'date': '2025-10-26T16:44:00'}, {'flightNumber': 'CI9481', 'date': '2025-06-09T13:04:00'}, {'flightNumber': 'VX584', 'date': '2025-04-22T23:12:00'}]"
de9e98e9-e173-4f99-93e6-d493bb572db7,47,TZ,Low Fare,Economy,"['Asia', 'Central America', 'Europe']","[{'flightNumber': 'TW9498', 'date': '2025-10-26T23:40:00'}, {'flightNumber': 'SS5970', 'date': '2025-10-27T03:15:00'}]"
3885baff-6350-42e2-9f20-2daafce61af7,29,AE,Other,Premium Economy,"['Canada', 'Europe', 'Middle East']","[{'flightNumber': 'PE5187', 'date': '2024-04-26T00:33:00'}, {'flightNumber': 'LP2981', 'date': '2024-03-22T02:36:00'}]"
7c5a117e-f380-4ed3-8e40-0bb5402d2881,71,ID,Low Fare,Premium Economy,"['Mexico', 'South America', 'Central America']","[{'flightNumber': 'MT333', 'date': '2024-08-04T06:56:00'}, {'flightNumber': 'RD1559', 'date': '2024-07-08T16:09:00'}]"
f15afbd0-998d-424d-94a5-62d88f8d1e78,80,LV,Low Fare,Business,"['South America', 'Asia', 'Australia / Oceania']",[]
b4afe0f3-420d-46d2-bb33-8988410bdf88,65,KE,Low Fare,Premium Economy,"['Mexico', 'US', 'Australia / Oceania']","[{'flightNumber': 'AZ9540', 'date': '2025-06-23T17:55:00'}, {'flightNumber': 'B65880', 'date': '2024-08-03T06:02:00'}, {'flightNumber': 'LH6257', 'date': '2024-04-22T08:19:00'}, {'flightNumber': 'HA4924', 'date': '2025-05-28T10:38:00'}]"
06762355-117f-42fc-af45-7376025c56ad,30,EC,Low Fare,Business,['Canada'],[]
bf9a4c11-da53-46a7-91ff-8ddb1a4ce27d,67,PS,Low Fare,Business,['Australia / Oceania'],[]
11e7a3bd-d885-4acd-a79d-77c7b621d1a1,67,HU,Low Fare,Business,"['US', 'Canada', 'Middle East']","[{'flightNumber': 'CP8324', 'date': '2024-11-03T19:55:00'}, {'flightNumber': 'YV9393', 'date': '2025-08-12T11:33:00'}, {'flightNumber': 'KL3432', 'date': '2025-12-03T13:49:00'}]"
637ed346-045b-44b3-a0b0-d23e8f4d0778,65,CV,Low Fare,Premium Economy,"['Central America', 'Asia', 'US']",[]
58c49374-0049-4970-9954-6aa82a93f23c,44,CN,Low Fare,Premium Economy,"['US', 'Central America', 'Australia / Oceania']","[{'flightNumber': 'CC7803', 'date': '2025-10-21T00:32:00'}, {'flightNumber': 'MX8651', 'date': '2025-03-04T17:33:00'}, {'flightNumber': 'TS1019', 'date': '2025-09-22T11:12:00'}, {'flightNumber': 'AB9623', 'date': '2025-09-12T04:33:00'}]"
d290542a-fd8d-44bc-8b34-786bc58c40ef,48,SE,Other,Economy,"['Australia / Oceania', 'Canada', 'Asia']",[]
c0681cf9-6e6e-411f-8ad4-f9cf1d5a0c2d,30,DJ,Other,Economy,"['Middle East', 'South America', 'Australia / Oceania']","[{'flightNumber': 'G43185', 'date': '2024-04-26T19:42:00'}, {'flightNumber': 'TA4586', 'date': '2025-05-01T16:08:00'}, {'flightNumber': 'LX7572', 'date': '2024-03-04T15:53:00'}, {'flightNumber': 'ZG8365', 'date': '2024-07-25T15:59:00'}, {'flightNumber': 'F99714', 'date': '2025-02-03T16:59:00'}]"
e63cd534-c588-4e5a-ba50-0cb3f2d8a71f,66,ER,Other,Business,"['Asia', 'Middle East']","[{'flightNumber': 'OO4453', 'date': '2024-02-01T18:35:00'}]"
7aafb3a1-15c4-46f4-a4d1-885f4033bf4d,72,JM,Other,Economy,['Middle East'],"[{'flightNumber': 'LY6116', 'date': '2025-02-25T18:45:00'}, {'flightNumber': 'AC1884', 'date': '2025-07-30T05:14:00'}]"
f170a739-af68-4073-9cce-4648f4dd75ed,48,SL,Other,Economy,['Canada'],[]
b27b24dd-dc7d-40bd-9517-6bf76400786a,34,MG,Low Fare,Economy,"['Central America', 'US']","[{'flightNumber': 'LY5289', 'date': '2025-11-11T03:04:00'}]"
9a63a47c-fbee-4b1a-9015-cc9f108e804a,39,BJ,Other,Economy,['South America'],"[{'flightNumber': 'SE7005', 'date': '2025-10-09T07:44:00'}]"
a28219f9-aa95-45ef-9b62-58f33197323b,54,MN,Low Fare,Premium Economy,"['Europe', 'Central America', 'US']","[{'flightNumber': 'MX1634', 'date': '2024-02-24T00:47:00'}]"
438d8460-2c65-4dfb-a1a8-e0fdaf2aecce,50,RU,Low Fare,Premium Economy,['Australia / Oceania'],"[{'flightNumber': 'LX7643', 'date': '2024-06-11T15:18:00'}]"
60e2f8ac-b927-49ba-8eaf-7f0e9a07cc1f,49,CL,Low Fare,Business,['Canada'],"[{'flightNumber': 'AY5381', 'date': '2024-08-14T22:29:00'}, {'flightNumber': 'WN1890', 'date': '2024-10-29T10:20:00'}, {'flightNumber': 'S69147', 'date': '2025-05-18T13:19:00'}]"
738b2d6e-638b-40f2-a11b-2422298c2aa1,61,AT,Other,Premium Economy,"['Mexico', 'Canada']","[{'flightNumber': 'F99831', 'date': '2025-06-25T21:49:00'}, {'flightNumber': 'NJ3846', 'date': '2024-10-06T23:57:00'}, {'flightNumber': 'YV9177', 'date': '2024-05-27T06:04:00'}, {'flightNumber': 'CC3999', 'date': '2024-11-14T11:20:00'}]"
d7e69108-1098-4268-b725-12b1edb6556a,68,NI,Low Fare,Premium Economy,"['Mexico', 'Central America', 'US']","[{'flightNumber': 'SK8729', 'date': '2024-08-14T03:14:00'}, {'flightNumber': 'BA6261', 'date': '2025-05-01T13:02:00'}, {'flightNumber': 'OH2920', 'date': '2025-01-14T20:45:00'}, {'flightNumber': 'TS4728', 'date': '2025-03-07T23:59:00'}]"
3e7b2f19-3069-44a1-8489-6786ad83707e,62,CR,Other,Premium Economy,"['Middle East', 'Canada', 'Europe']","[{'flightNumber': 'EK6449', 'date': '2024-06-25T07:10:00'}, {'flightNumber': 'G41875', 'date': '2024-06-06T14:11:00'}, {'flightNumber': 'FF8759', 'date': '2024-09-21T19:44:00'}]"
49503c65-c94b-40f6-8b3b-bfe8b72b1f77,63,PG,Other,Premium Economy,"['Australia / Oceania', 'Central America']","[{'flightNumber': 'NH4674', 'date': '2024-07-26T13:37:00'}, {'flightNumber': 'QQ5013', 'date': '2024-04-13T17:54:00'}, {'flightNumber': 'MG3405', 'date': '2024-08-29T21:45:00'}]"
4ab520e6-36ee-4401-96fd-02a726eb5e27,67,MA,Other,Economy,"['US', 'Middle East']","[{'flightNumber': 'VS1595', 'date': '2025-08-08T15:39:00'}]"
c0fe4b49-12e1-4839-8e2d-1ebc2e5ec27b,51,ST,Other,Premium Economy,"['South America', 'Asia', 'Australia / Oceania']","[{'flightNumber': 'XE9812', 'date': '2025-03-22T23:13:00'}, {'flightNumber': 'QX3590', 'date': '2025-02-07T11:15:00'}]"
b1237b50-7079-4564-b0cd-bd6579c0a1cd,80,ME,Low Fare,Premium Economy,"['Mexico', 'Australia / Oceania']","[{'flightNumber': 'AX5041', 'date': '2024-08-27T01:38:00'}, {'flightNumber': 'GL873', 'date': '2025-01-19T08:39:00'}, {'flightNumber': 'QQ6769', 'date': '2024-02-02T18:31:00'}]"
140c50b0-e44d-416f-9729-54a4df2131c0,69,KN,Low Fare,Premium Economy,['Canada'],"[{'flightNumber': 'WW5784', 'date': '2024-09-13T09:44:00'}, {'flightNumber': 'TA1998', 'date': '2024-02-23T12:27:00'}]"
45619833-ff21-48d5-ae3e-237a34e9fa49,76,AZ,Other,Business,"['Asia', 'Mexico']","[{'flightNumber': 'G42850', 'date': '2025-09-25T05:25:00'}, {'flightNumber': 'VX2972', 'date': '2025-03-27T05:46:00'}, {'flightNumber': 'AZ1063', 'date': '2025-07-25T22:37:00'}, {'flightNumber': 'S64971', 'date': '2024-07-25T07:20:00'}, {'flightNumber': 'OZ6815', 'date': '2024-09-17T05:58:00'}]"
74b14d0e-464f-4ac9-b3ac-c402f8753959,70,VE,Other,Business,"['Central America', 'US', 'Asia']","[{'flightNumber': 'OH8823', 'date': '2025-02-19T02:59:00'}]"
6cf6148f-09fa-4d3a-8651-c36bb4ef03f3,61,LY,Low Fare,Premium Economy,['Asia'],"[{'flightNumber': 'VN4160', 'date': '2024-05-08T09:44:00'}, {'flightNumber': 'S65032', 'date': '2024-09-04T03:03:00'}]"
6fa593bf-40a1-452c-bfec-bebac4369500,63,GQ,Other,Business,"['Europe', 'South America']","[{'flightNumber': 'KE5331', 'date': '2025-07-15T00:22:00'}, {'flightNumber': 'Y43625', 'date': '2024-03-06T15:51:00'}, {'flightNumber': 'BBB4775', 'date': '2025-10-15T18:42:00'}, {'flightNumber': 'LX2042', 'date': '2025-04-01T16:09:00'}, {'flightNumber': 'AI9728', 'date': '2025-10-17T16:55:00'}]"
0a8d1df1-c8b0-41e9-b573-15ec57e467e0,55,LB,Low Fare,Premium Economy,['Canada'],"[{'flightNumber': 'OY8790', 'date': '2024-11-11T16:06:00'}, {'flightNumber': 'B66616', 'date': '2024-11-24T03:13:00'}, {'flightNumber': 'ZG378', 'date': '2024-06-21T02:41:00'}, {'flightNumber': 'DL3730', 'date': '2024-04-06T04:39:00'}, {'flightNumber': 'PE6670', 'date': '2024-10-12T08:31:00'}]"
2c9b21d7-5027-4563-bd23-ecb4d19b7435,62,PK,Other,Premium Economy,['Canada'],"[{'flightNumber': 'CP4790', 'date': '2025-08-12T01:56:00'}, {'flightNumber': 'CM7299', 'date': '2024-05-15T14:05:00'}]"
ffa97d4f-b7db-41ed-bed3-d9ecf0e8b0c7,48,AF,Other,Economy,"['Middle East', 'Central America']","[{'flightNumber': 'WO4398', 'date': '2024-01-15T03:20:00'}, {'flightNumber': 'SS6468', 'date': '2025-05-10T14:24:00'}, {'flightNumber': 'QR7565', 'date': '2024-12-27T08:43:00'}, {'flightNumber': 'AC4452', 'date': '2025-07-29T19:26:00'}, {'flightNumber': 'QQ6253', 'date': '2024-02-23T17:05:00'}]"
3d482359-75f3-42e0-ab3e-cbc25eb43623,54,NG,Other,Economy,"['Middle East', 'Europe', 'South America']","[{'flightNumber': 'N73057', 'date': '2025-07-14T07:06:00'}, {'flightNumber': 'VS3534', 'date': '2025-06-11T23:01:00'}]"
fb02ade9-2928-4f8d-9dd8-9a25a1254181,57,MN,Low Fare,Economy,"['Middle East', 'South America']","[{'flightNumber': 'ZW2439', 'date': '2024-03-12T13:11:00'}, {'flightNumber': '4O8750', 'date': '2024-11-08T22:53:00'}, {'flightNumber': 'AI4183', 'date': '2025-03-01T07:02:00'}]"
5bd514e1-5f98-4af3-90be-a07847a81b1f,41,CM,Other,Business,['Australia / Oceania'],"[{'flightNumber': 'LX4778', 'date': '2024-03-11T06:49:00'}, {'flightNumber': 'DH5790', 'date': '2025-11-22T15:44:00'}, {'flightNumber': 'WN8953', 'date': '2025-10-14T09:14:00'}, {'flightNumber': 'EV1607', 'date': '2025-05-04T03:51:00'}]"
bfaf785a-0c02-43cc-bff4-34f8ccde0b05,51,TR,Other,Premium Economy,"['Australia / Oceania', 'South America', 'Central America']","[{'flightNumber': 'N78151', 'date': '2025-05-14T14:57:00'}, {'flightNumber': 'UA8896', 'date': '2024-04-23T00:47:00'}]"
